symbol,adj growth,wacc,roa,dcf,current price,future price,growth,avg roc,niev,cash,net_margin
NISN,,,,,,,,,,,
NIO,,,,,,,,,,,
NINE,,,,,,,,,,,
NILE,,,,,,,,,,,
NICK,,,,,,,,,,,
NICE,,,,,,,,,,,
NIC,,,,,,,,,,,
NI,,,,,,,,,,,
NHWK,,,,,,,,,,,
NHTC,,,,,,,,,,,
NHIC,,,,,,,,,,,
NHI,,,,,,,,,,,
NHC,,,,,,,,,,,
NH,,,,,,,,,,,
NGVT,,,,,,,,,,,
NGVC,,,,,,,,,,,
NGS,,,,,,,,,,,
NGMS,,,,,,,,,,,
NGM,,,,,,,,,,,
NGL,,,,,,,,,,,
NGG,,,,,,,,,,,
NGD,,,,,,,,,,,
NGC,,,,,,,,,,,
NG,,,,,,,,,,,
NFYS,,,,,,,,,,,
NFNT,,,,,,,,,,,
NFLX,,,,,,,,,,,
NFGC,,,,,,,,,,,
NFG,,,,,,,,,,,
NFE,,,,,,,,,,,
NFBK,,,,,,,,,,,
NEXT,,,,,,,,,,,
NEXI,,,,,,,,,,,
NEXA,,,,,,,,,,,
NEX,,,,,,,,,,,
NEWT,,,,,,,,,,,
NEWR,,,,,,,,,,,
NEWP,,,,,,,,,,,
NEU,,,,,,,,,,,
NETI,,,,,,,,,,,
NETC,,,,,,,,,,,
NET,,,,,,,,,,,
NESR,,,,,,,,,,,
NERV,,,,,,,,,,,
NEPT,,,,,,,,,,,
NEPH,,,,,,,,,,,
NEP,,,,,,,,,,,
NEOV,,,,,,,,,,,
NEON,,,,,,,,,,,
NEOG,,,,,,,,,,,
NEO,,,,,,,,,,,
NEN,,,,,,,,,,,
NEM,,,,,,,,,,,
NEGG,,,,,,,,,,,
NEE,,,,,,,,,,,
NECB,,,,,,,,,,,
NE,,,,,,,,,,,
NDSN,,,,,,,,,,,
NDRA,,,,,,,,,,,
NDLS,,,,,,,,,,,
NDAQ,,,,,,,,,,,
NDAC,,,,,,,,,,,
NCTY,,,,,,,,,,,
NCSM,,,,,,,,,,,
NCRA,,,,,,,,,,,
NCR,,,,,,,,,,,
NCPL,,,,,,,,,,,
NCNO,,,,,,,,,,,
NCNA,,,,,,,,,,,
NCMI,,,,,,,,,,,
NCLH,,,,,,,,,,,
NCAC,,,,,,,,,,,
NC,,,,,,,,,,,
NBY,,,,,,,,,,,
NBTX,,,,,,,,,,,
NBTB,,,,,,,,,,,
NBST,,,,,,,,,,,
NBSE,,,,,,,,,,,
NBRV,,,,,,,,,,,
NBR,,,,,,,,,,,
NBN,,,,,,,,,,,
NBIX,,,,,,,,,,,
NBHC,,,,,,,,,,,
NAVI,,,,,,,,,,,
NAVB,,,,,,,,,,,
NAUT,,,,,,,,,,,
NATR,,,,,,,,,,,
NATI,,,,,,,,,,,
NATH,,,,,,,,,,,
NAT,,,,,,,,,,,
NARI,,,,,,,,,,,
NAPA,,,,,,,,,,,
NAOV,,,,,,,,,,,
NAK,,,,,,,,,,,
NAII,,,,,,,,,,,
NABL,,,,,,,,,,,
NAAS,,,,,,,,,,,
NAAC,,,,,,,,,,,
MYTE,,,,,,,,,,,
MYSZ,,,,,,,,,,,
MYRG,,,,,,,,,,,
MYPS,,,,,,,,,,,
MYOV,,,,,,,,,,,
MYO,,,,,,,,,,,
MYNZ,,,,,,,,,,,
MYNA,,,,,,,,,,,
MYMD,,,,,,,,,,,
MYGN,,,,,,,,,,,
MYFW,,,,,,,,,,,
MYE,,,,,,,,,,,
MXL,,,,,,,,,,,
MXCT,,,,,,,,,,,
MXC,,,,,,,,,,,
MX,,,,,,,,,,,
MWA,,,,,,,,,,,
MVST,,,,,,,,,,,
MVIS,,,,,,,,,,,
MVBF,,,,,,,,,,,
MUX,,,,,,,,,,,
MUSA,,,,,,,,,,,
MURF,,,,,,,,,,,
MUR,,,,,,,,,,,
MULN,,,,,,,,,,,
MUFG,,,,,,,,,,,
MU,,,,,,,,,,,
MTZ,,,,,,,,,,,
MTX,,,,,,,,,,,
MTW,,,,,,,,,,,
MTVC,,,,,,,,,,,
MTTR,,,,,,,,,,,
MTSI,,,,,,,,,,,
MTRY,,,,,,,,,,,
MTRX,,,,,,,,,,,
MTRN,,,,,,,,,,,
MTR,,,,,,,,,,,
MTP,,,,,,,,,,,
MTNB,,,,,,,,,,,
MTN,,,,,,,,,,,
MTMT,,,,,,,,,,,
MTLS,,,,,,,,,,,
MTL,,,,,,,,,,,
MTH,,,,,,,,,,,
MTG,,,,,,,,,,,
MTEX,,,,,,,,,,,
MTEM,,,,,,,,,,,
MTEK,,,,,,,,,,,
MTDR,,,,,,,,,,,
MTD,,,,,,,,,,,
MTCR,,,,,,,,,,,
MTCH,,,,,,,,,,,
MTC,,,,,,,,,,,
MTBC,,,,,,,,,,,
MTB,,,,,,,,,,,
MTAL,,,,,,,,,,,
MTAC,,,,,,,,,,,
MTA,,,,,,,,,,,
MT,,,,,,,,,,,
MSVB,,,,,,,,,,,
MSTR,,,,,,,,,,,
MSSA,,,,,,,,,,,
MSPR,,,,,,,,,,,
MSN,,,,,,,,,,,
MSM,,,,,,,,,,,
MSI,,,,,,,,,,,
MSGS,,,,,,,,,,,
MSGM,,,,,,,,,,,
MSGE,,,,,,,,,,,
MSFT,,,,,,,,,,,
MSEX,,,,,,,,,,,
MSDA,,,,,,,,,,,
MSCI,,,,,,,,,,,
MSC,,,,,,,,,,,
MSBI,,,,,,,,,,,
MSB,,,,,,,,,,,
MSAC,,,,,,,,,,,
MSA,,,,,,,,,,,
MS,,,,,,,,,,,
MRVL,,,,,,,,,,,
MRVI,,,,,,,,,,,
MRUS,,,,,,,,,,,
MRTX,,,,,,,,,,,
MRTN,,,,,,,,,,,
MRSN,,,,,,,,,,,
MRO,,,,,,,,,,,
MRNS,,,,,,,,,,,
MRNA,,,,,,,,,,,
MRM,,,,,,,,,,,
MRKR,,,,,,,,,,,
MRK,,,,,,,,,,,
MRIN,,,,,,,,,,,
MREO,,,,,,,,,,,
MRCY,,,,,,,,,,,
MRCC,,,,,,,,,,,
MRC,,,,,,,,,,,
MRBK,,,,,,,,,,,
MRAM,,,,,,,,,,,
MRAI,,,,,,,,,,,
MQ,,,,,,,,,,,
MPX,,,,,,,,,,,
MPWR,,,,,,,,,,,
MPW,,,,,,,,,,,
MPTI,,,,,,,,,,,
MPRA,,,,,,,,,,,
MPLX,,,,,,,,,,,
MPLN,,,,,,,,,,,
MPC,,,,,,,,,,,
MPB,,,,,,,,,,,
MPAC,,,,,,,,,,,
MPAA,,,,,,,,,,,
MP,,,,,,,,,,,
MOXC,,,,,,,,,,,
MOVE,,,,,,,,,,,
MOV,,,,,,,,,,,
MOTS,,,,,,,,,,,
MOS,,,,,,,,,,,
MORN,,,,,,,,,,,
MORF,,,,,,,,,,,
MOR,,,,,,,,,,,
MOND,,,,,,,,,,,
MON,,,,,,,,,,,
MOMO,,,,,,,,,,,
MOLN,,,,,,,,,,,
MOH,,,,,,,,,,,
MOGU,,,,,,,,,,,
MOGO,,,,,,,,,,,
MOG.B,,,,,,,,,,,
MOG.A,,,,,,,,,,,
MOFG,,,,,,,,,,,
MODV,,,,,,,,,,,
MODN,,,,,,,,,,,
MODG,,,,,,,,,,,
MODD,,,,,,,,,,,
MOD,,,,,,,,,,,
MOBV,,,,,,,,,,,
MOBQ,,,,,,,,,,,
MOB,,,,,,,,,,,
MO,,,,,,,,,,,
MNTX,,,,,,,,,,,
MNTV,,,,,,,,,,,
MNTS,,,,,,,,,,,
MNTN,,,,,,,,,,,
MNTK,,,,,,,,,,,
MNST,,,,,,,,,,,
MNSO,,,,,,,,,,,
MNSB,,,,,,,,,,,
MNRO,,,,,,,,,,,
MNRL,,,,,,,,,,,
MNPR,,,,,,,,,,,
MNOV,,,,,,,,,,,
MNMD,,,,,,,,,,,
MNKD,,,,,,,,,,,
MNDY,,,,,,,,,,,
MNDO,,,,,,,,,,,
MMYT,,,,,,,,,,,
MMX,,,,,,,,,,,
MMSI,,,,,,,,,,,
MMS,,,,,,,,,,,
MMP,,,,,,,,,,,
MMMB,,,,,,,,,,,
MMM,,,,,,,,,,,
MMLP,,,,,,,,,,,
MMI,,,,,,,,,,,
MMC,,,,,,,,,,,
MMAT,,,,,,,,,,,
MLVF,,,,,,,,,,,
MLTX,,,,,,,,,,,
MLSS,,,,,,,,,,,
MLR,,,,,,,,,,,
MLP,,,,,,,,,,,
MLNK,,,,,,,,,,,
MLM,,,,,,,,,,,
MLKN,,,,,,,,,,,
MLI,,,,,,,,,,,
MLCO,,,,,,,,,,,
MLAI,,,,,,,,,,,
MLAC,,,,,,,,,,,
MLAB,,,,,,,,,,,
ML,,,,,,,,,,,
MKTX,,,,,,,,,,,
MKTW,,,,,,,,,,,
MKSI,,,,,,,,,,,
MKL,,,,,,,,,,,
MKFG,,,,,,,,,,,
MKC,,,,,,,,,,,
MIXT,,,,,,,,,,,
MITT,,,,,,,,,,,
MITQ,,,,,,,,,,,
MITK,,,,,,,,,,,
MITA,,,,,,,,,,,
MIT,,,,,,,,,,,
MIST,,,,,,,,,,,
MIRO,,,,,,,,,,,
MIRM,,,,,,,,,,,
MIR,,,,,,,,,,,
MINM,,,,,,,,,,,
MIND,,,,,,,,,,,
MIMO,,,,,,,,,,,
MIGI,,,,,,,,,,,
MIDD,,,,,,,,,,,
MICT,,,,,,,,,,,
MICS,,,,,,,,,,,
MHUA,,,,,,,,,,,
MHO,,,,,,,,,,,
MHLD,,,,,,,,,,,
MHK,,,,,,,,,,,
MHH,,,,,,,,,,,
MGYR,,,,,,,,,,,
MGY,,,,,,,,,,,
MGTX,,,,,,,,,,,
MGTA,,,,,,,,,,,
MGRC,,,,,,,,,,,
MGPI,,,,,,,,,,,
MGNX,,,,,,,,,,,
MGNI,,,,,,,,,,,
MGM,,,,,,,,,,,
MGLD,,,,,,,,,,,
MGIC,,,,,,,,,,,
MGI,,,,,,,,,,,
MGEE,,,,,,,,,,,
MGAM,,,,,,,,,,,
MGA,,,,,,,,,,,
MG,,,,,,,,,,,
MFIN,,,,,,,,,,,
MFIC,,,,,,,,,,,
MFH,,,,,,,,,,,
MFGP,,,,,,,,,,,
MFG,,,,,,,,,,,
MFC,,,,,,,,,,,
MFA,,,,,,,,,,,
MF,,,,,,,,,,,
METX,,,,,,,,,,,
METC,,,,,,,,,,,
META,,,,,,,,,,,
MET,,,,,,,,,,,
MESO,,,,,,,,,,,
MESA,,,,,,,,,,,
MERC,,,,,,,,,,,
MEOH,,,,,,,,,,,
MEOA,,,,,,,,,,,
MELI,,,,,,,,,,,
MEKA,,,,,,,,,,,
MEIP,,,,,,,,,,,
MEI,,,,,,,,,,,
MEGL,,,,,,,,,,,
MEG,,,,,,,,,,,
MEDS,,,,,,,,,,,
MEDP,,,,,,,,,,,
MED,,,,,,,,,,,
MEC,,,,,,,,,,,
MEAC,,,,,,,,,,,
ME,,,,,,,,,,,
MDXH,,,,,,,,,,,
MDXG,,,,,,,,,,,
MDWT,,,,,,,,,,,
MDWD,,,,,,,,,,,
MDVL,,,,,,,,,,,
MDV,,,,,,,,,,,
MDU,,,,,,,,,,,
MDT,,,,,,,,,,,
MDRX,,,,,,,,,,,
MDRR,,,,,,,,,,,
MDNA,,,,,,,,,,,
MDLZ,,,,,,,,,,,
MDJH,,,,,,,,,,,
MDIA,,,,,,,,,,,
MDH,,,,,,,,,,,
MDGS,,,,,,,,,,,
MDGL,,,,,,,,,,,
MDC,,,,,,,,,,,
MDB,,,,,,,,,,,
MD,,,,,,,,,,,
MCY,,,,,,,,,,,
MCW,,,,,,,,,,,
MCVT,,,,,,,,,,,
MCS,,,,,,,,,,,
MCRI,,,,,,,,,,,
MCRB,,,,,,,,,,,
MCO,,,,,,,,,,,
MCLD,,,,,,,,,,,
MCK,,,,,,,,,,,
MCHX,,,,,,,,,,,
MCHP,,,,,,,,,,,
MCG,,,,,,,,,,,
MCFT,,,,,,,,,,,
MCD,,,,,,,,,,,
MCBS,,,,,,,,,,,
MCBC,,,,,,,,,,,
MCB,,,,,,,,,,,
MCAG,,,,,,,,,,,
MCAF,,,,,,,,,,,
MCAE,,,,,,,,,,,
MCAC,,,,,,,,,,,
MCAA,,,,,,,,,,,
MC,,,,,,,,,,,
MBWM,,,,,,,,,,,
MBUU,,,,,,,,,,,
MBTC,,,,,,,,,,,
MBSC,,,,,,,,,,,
MBRX,,,,,,,,,,,
MBOT,,,,,,,,,,,
MBLY,,,,,,,,,,,
MBIO,,,,,,,,,,,
MBIN,,,,,,,,,,,
MBI,,,,,,,,,,,
MBCN,,,,,,,,,,,
MBAC,,,,,,,,,,,
MAYS,,,,,,,,,,,
MAXR,,,,,,,,,,,
MAXN,,,,,,,,,,,
MAX,,,,,,,,,,,
MATX,,,,,,,,,,,
MATW,,,,,,,,,,,
MATV,,,,,,,,,,,
MAT,,,,,,,,,,,
MASS,,,,,,,,,,,
MASI,,,,,,,,,,,
MAS,,,,,,,,,,,
MARPS,,,,,,,,,,,
MARK,,,,,,,,,,,
MARA,,,,,,,,,,,
MAR,,,,,,,,,,,
MAQC,,,,,,,,,,,
MAPS,,,,,,,,,,,
MANU,,,,,,,,,,,
MANH,,,,,,,,,,,
MAN,,,,,,,,,,,
MAIN,,,,,,,,,,,
MAIA,,,,,,,,,,,
MAG,,,,,,,,,,,
MACK,,,,,,,,,,,
MACC,,,,,,,,,,,
MACA,,,,,,,,,,,
MAC,,,,,,,,,,,
MAA,,,,,,,,,,,
MA,,,,,,,,,,,
M,,,,,,,,,,,
LZB,,,,,,,,,,,
LZ,,,,,,,,,,,
LYV,,,,,,,,,,,
LYTS,,,,,,,,,,,
LYT,,,,,,,,,,,
LYRA,,,,,,,,,,,
LYLT,,,,,,,,,,,
LYL,,,,,,,,,,,
LYG,,,,,,,,,,,
LYFT,,,,,,,,,,,
LYEL,,,,,,,,,,,
LYB,,,,,,,,,,,
LXU,,,,,,,,,,,
LXRX,,,,,,,,,,,
LXP,,,,,,,,,,,
LXFR,,,,,,,,,,,
LXEH,,,,,,,,,,,
LX,,,,,,,,,,,
LWLG,,,,,,,,,,,
LWAY,,,,,,,,,,,
LW,,,,,,,,,,,
LVWR,,,,,,,,,,,
LVTX,,,,,,,,,,,
LVS,,,,,,,,,,,
LVRA,,,,,,,,,,,
LVOX,,,,,,,,,,,
LVO,,,,,,,,,,,
LVLU,,,,,,,,,,,
LVAC,,,,,,,,,,,
LUXH,,,,,,,,,,,
LUV,,,,,,,,,,,
LUNG,,,,,,,,,,,
LUNA,,,,,,,,,,,
LUMO,,,,,,,,,,,
LUMN,,,,,,,,,,,
LULU,,,,,,,,,,,
LUCY,,,,,,,,,,,
LUCD,,,,,,,,,,,
LU,,,,,,,,,,,
LTRY,,,,,,,,,,,
LTRX,,,,,,,,,,,
LTRPB,,,,,,,,,,,
LTRPA,,,,,,,,,,,
LTRN,,,,,,,,,,,
LTHM,,,,,,,,,,,
LTH,,,,,,,,,,,
LTCH,,,,,,,,,,,
LTC,,,,,,,,,,,
LTBR,,,,,,,,,,,
LSTR,,,,,,,,,,,
LSTA,,,,,,,,,,,
LSPR,,,,,,,,,,,
LSPD,,,,,,,,,,,
LSI,,,,,,,,,,,
LSF,,,,,,,,,,,
LSEA,,,,,,,,,,,
LSCC,,,,,,,,,,,
LSBK,,,,,,,,,,,
LSAK,,,,,,,,,,,
LRN,,,,,,,,,,,
LRMR,,,,,,,,,,,
LRFC,,,,,,,,,,,
LRCX,,,,,,,,,,,
LQDT,,,,,,,,,,,
LQDA,,,,,,,,,,,
LPX,,,,,,,,,,,
LPTX,,,,,,,,,,,
LPTV,,,,,,,,,,,
LPTH,,,,,,,,,,,
LPSN,,,,,,,,,,,
LPRO,,,,,,,,,,,
LPLA,,,,,,,,,,,
LPL,,,,,,,,,,,
LPI,,,,,,,,,,,
LPG,,,,,,,,,,,
LPCN,,,,,,,,,,,
LOW,,,,,,,,,,,
LOVE,,,,,,,,,,,
LOV,,,,,,,,,,,
LOTZ,,,,,,,,,,,
LOPE,,,,,,,,,,,
LOOP,,,,,,,,,,,
LOMA,,,,,,,,,,,
LOKM,,,,,,,,,,,
LOGI,,,,,,,,,,,
LODE,,,,,,,,,,,
LOCO,,,,,,,,,,,
LOCL,,,,,,,,,,,
LOCC,,,,,,,,,,,
LOB,,,,,,,,,,,
LOAN,,,,,,,,,,,
LNW,,,,,,,,,,,
LNTH,,,,,,,,,,,
LNT,,,,,,,,,,,
LNSR,,,,,,,,,,,
LNN,,,,,,,,,,,
LNKB,,,,,,,,,,,
LNG,,,,,,,,,,,
LND,,,,,,,,,,,
LNC,,,,,,,,,,,
LMT,,,,,,,,,,,
LMST,,,,,,,,,,,
LMNR,,,,,,,,,,,
LMNL,,,,,,,,,,,
LMND,,,,,,,,,,,
LMFA,,,,,,,,,,,
LMDX,,,,,,,,,,,
LMB,,,,,,,,,,,
LMAT,,,,,,,,,,,
LMACA,,,,,,,,,,,
LLY,,,,,,,,,,,
LLAP,,,,,,,,,,,
LL,,,,,,,,,,,
LKQ,,,,,,,,,,,
LKFN,,,,,,,,,,,
LKCO,,,,,,,,,,,
LJAQ,,,,,,,,,,,
LIZI,,,,,,,,,,,
LIXT,,,,,,,,,,,
LIVN,,,,,,,,,,,
LIVE,,,,,,,,,,,
LIVB,,,,,,,,,,,
LITT,,,,,,,,,,,
LITM,,,,,,,,,,,
LITE,,,,,,,,,,,
LITB,,,,,,,,,,,
LIQT,,,,,,,,,,,
LION,,,,,,,,,,,
LINK,,,,,,,,,,,
LIND,,,,,,,,,,,
LINC,,,,,,,,,,,
LIN,,,,,,,,,,,
LILM,,,,,,,,,,,
LILAK,,,,,,,,,,,
LILA,,,,,,,,,,,
LII,,,,,,,,,,,
LIFE,,,,,,,,,,,
LIDR,,,,,,,,,,,
LICY,,,,,,,,,,,
LIBY,,,,,,,,,,,
LIAN,,,,,,,,,,,
LI,,,,,,,,,,,
LHX,,,,,,,,,,,
LHDX,,,,,,,,,,,
LHCG,,,,,,,,,,,
LHC,,,,,,,,,,,
LHAA,,,,,,,,,,,
LH,,,,,,,,,,,
LGVN,,,,,,,,,,,
LGVC,,,,,,,,,,,
LGV,,,,,,,,,,,
LGTO,,,,,,,,,,,
LGST,,,,,,,,,,,
LGO,,,,,,,,,,,
LGND,,,,,,,,,,,
LGMK,,,,,,,,,,,
LGL,,,,,,,,,,,
LGIH,,,,,,,,,,,
LGHL,,,,,,,,,,,
LGF.B,,,,,,,,,,,
LGF.A,,,,,,,,,,,
LGAC,,,,,,,,,,,
LFVN,,,,,,,,,,,
LFUS,,,,,,,,,,,
LFT,,,,,,,,,,,
LFST,,,,,,,,,,,
LFMD,,,,,,,,,,,
LFLY,,,,,,,,,,,
LFG,,,,,,,,,,,
LFCR,,,,,,,,,,,
LFAC,,,,,,,,,,,
LEXX,,,,,,,,,,,
LEVI,,,,,,,,,,,
LEV,,,,,,,,,,,
LEU,,,,,,,,,,,
LESL,,,,,,,,,,,
LEN.B,,,,,,,,,,,
LEN,,,,,,,,,,,
LEJU,,,,,,,,,,,
LEGN,,,,,,,,,,,
LEGH,,,,,,,,,,,
LEGA,,,,,,,,,,,
LEG,,,,,,,,,,,
LEE,,,,,,,,,,,
LEDS,,,,,,,,,,,
LECO,,,,,,,,,,,
LEA,,,,,,,,,,,
LE,,,,,,,,,,,
LDOS,,,,,,,,,,,
LDI,,,,,,,,,,,
LDHA,,,,,,,,,,,
LCW,,,,,,,,,,,
LCUT,,,,,,,,,,,
LCTX,,,,,,,,,,,
LCNB,,,,,,,,,,,
LCII,,,,,,,,,,,
LCID,,,,,,,,,,,
LCI,,,,,,,,,,,
LCFY,,,,,,,,,,,
LCAA,,,,,,,,,,,
LCA,,,,,,,,,,,
LC,,,,,,,,,,,
LBTYK,,,,,,,,,,,
LBTYB,,,,,,,,,,,
LBTYA,,,,,,,,,,,
LBRT,,,,,,,,,,,
LBRDK,,,,,,,,,,,
LBRDA,,,,,,,,,,,
LBPH,,,,,,,,,,,
LBC,,,,,,,,,,,
LBBB,,,,,,,,,,,
LBAI,,,,,,,,,,,
LAZY,,,,,,,,,,,
LAZR,,,,,,,,,,,
LAZ,,,,,,,,,,,
LAW,,,,,,,,,,,
LAUR,,,,,,,,,,,
LATG,,,,,,,,,,,
LASR,,,,,,,,,,,
LASE,,,,,,,,,,,
LARK,,,,,,,,,,,
LAND,,,,,,,,,,,
LANC,,,,,,,,,,,
LAMR,,,,,,,,,,,
LAKE,,,,,,,,,,,
LADR,,,,,,,,,,,
LAD,,,,,,,,,,,
LAC,,,,,,,,,,,
LABP,,,,,,,,,,,
LAB,,,,,,,,,,,
LAAA,,,,,,,,,,,
L,,,,,,,,,,,
KZR,,,,,,,,,,,
KZIA,,,,,,,,,,,
KYMR,,,,,,,,,,,
KYCH,,,,,,,,,,,
KXIN,,,,,,,,,,,
KWR,,,,,,,,,,,
KW,,,,,,,,,,,
KVSC,,,,,,,,,,,
KVSA,,,,,,,,,,,
KVHI,,,,,,,,,,,
KURA,,,,,,,,,,,
KULR,,,,,,,,,,,
KUKE,,,,,,,,,,,
KTTA,,,,,,,,,,,
KTRA,,,,,,,,,,,
KTOS,,,,,,,,,,,
KTCC,,,,,,,,,,,
KTB,,,,,,,,,,,
KT,,,,,,,,,,,
KSS,,,,,,,,,,,
KSPN,,,,,,,,,,,
KSI,,,,,,,,,,,
KSCP,,,,,,,,,,,
KRYS,,,,,,,,,,,
KRUS,,,,,,,,,,,
KRTX,,,,,,,,,,,
KRT,,,,,,,,,,,
KRP,,,,,,,,,,,
KROS,,,,,,,,,,,
KRON,,,,,,,,,,,
KRO,,,,,,,,,,,
KRNY,,,,,,,,,,,
KRNT,,,,,,,,,,,
KRNL,,,,,,,,,,,
KRMD,,,,,,,,,,,
KRKR,,,,,,,,,,,
KRG,,,,,,,,,,,
KREF,,,,,,,,,,,
KRC,,,,,,,,,,,
KRBP,,,,,,,,,,,
KR,,,,,,,,,,,
KPTI,,,,,,,,,,,
KPRX,,,,,,,,,,,
KPLT,,,,,,,,,,,
KOSS,,,,,,,,,,,
KOS,,,,,,,,,,,
KORE,,,,,,,,,,,
KOPN,,,,,,,,,,,
KOP,,,,,,,,,,,
KOF,,,,,,,,,,,
KODK,,,,,,,,,,,
KOD,,,,,,,,,,,
KO,,,,,,,,,,,
KNX,,,,,,,,,,,
KNW,,,,,,,,,,,
KNTK,,,,,,,,,,,
KNTE,,,,,,,,,,,
KNSW,,,,,,,,,,,
KNSL,,,,,,,,,,,
KNSA,,,,,,,,,,,
KNOP,,,,,,,,,,,
KNDI,,,,,,,,,,,
KNBE,,,,,,,,,,,
KN,,,,,,,,,,,
KMX,,,,,,,,,,,
KMT,,,,,,,,,,,
KMPR,,,,,,,,,,,
KMPH,,,,,,,,,,,
KMI,,,,,,,,,,,
KMDA,,,,,,,,,,,
KMB,,,,,,,,,,,
KLXE,,,,,,,,,,,
KLTR,,,,,,,,,,,
KLR,,,,,,,,,,,
KLIC,,,,,,,,,,,
KLAQ,,,,,,,,,,,
KLAC,,,,,,,,,,,
KKR,,,,,,,,,,,
KITT,,,,,,,,,,,
KIRK,,,,,,,,,,,
KIQ,,,,,,,,,,,
KINZ,,,,,,,,,,,
KINS,,,,,,,,,,,
KIND,,,,,,,,,,,
KIM,,,,,,,,,,,
KIII,,,,,,,,,,,
KIDS,,,,,,,,,,,
KHC,,,,,,,,,,,
KGC,,,,,,,,,,,
KFY,,,,,,,,,,,
KFS,,,,,,,,,,,
KFRC,,,,,,,,,,,
KFFB,,,,,,,,,,,
KEYS,,,,,,,,,,,
KEY,,,,,,,,,,,
KEX,,,,,,,,,,,
KERN,,,,,,,,,,,
KEQU,,,,,,,,,,,
KEP,,,,,,,,,,,
KEN,,,,,,,,,,,
KELYB,,,,,,,,,,,
KELYA,,,,,,,,,,,
KE,,,,,,,,,,,
KDP,,,,,,,,,,,
KDNY,,,,,,,,,,,
KD,,,,,,,,,,,
KCGI,,,,,,,,,,,
KC,,,,,,,,,,,
KBR,,,,,,,,,,,
KBNT,,,,,,,,,,,
KBH,,,,,,,,,,,
KBAL,,,,,,,,,,,
KB,,,,,,,,,,,
KAVL,,,,,,,,,,,
KARO,,,,,,,,,,,
KAR,,,,,,,,,,,
KAMN,,,,,,,,,,,
KALV,,,,,,,,,,,
KALU,,,,,,,,,,,
KALA,,,,,,,,,,,
KAL,,,,,,,,,,,
KAIR,,,,,,,,,,,
KAII,,,,,,,,,,,
KAI,,,,,,,,,,,
KAHC,,,,,,,,,,,
KACL,,,,,,,,,,,
K,,,,,,,,,,,
JZXN,,,,,,,,,,,
JZ,,,,,,,,,,,
JYNT,,,,,,,,,,,
JYAC,,,,,,,,,,,
JXN,,,,,,,,,,,
JXJT,,,,,,,,,,,
JWSM,,,,,,,,,,,
JWN,,,,,,,,,,,
JWEL,,,,,,,,,,,
JWAC,,,,,,,,,,,
JVA,,,,,,,,,,,
JUPW,,,,,,,,,,,
JUN,,,,,,,,,,,
JUGG,,,,,,,,,,,
JT,,,,,,,,,,,
JSPR,,,,,,,,,,,
JRVR,,,,,,,,,,,
JRSH,,,,,,,,,,,
JPM,,,,,,,,,,,
JOUT,,,,,,,,,,,
JOFF,,,,,,,,,,,
JOE,,,,,,,,,,,
JOBY,,,,,,,,,,,
JOB,,,,,,,,,,,
JOAN,,,,,,,,,,,
JNPR,,,,,,,,,,,
JNJ,,,,,,,,,,,
JNCE,,,,,,,,,,,
JMSB,,,,,,,,,,,
JMIA,,,,,,,,,,,
JMAC,,,,,,,,,,,
JLL,,,,,,,,,,,
JKS,,,,,,,,,,,
JKHY,,,,,,,,,,,
JJSF,,,,,,,,,,,
JILL,,,,,,,,,,,
JHX,,,,,,,,,,,
JHG,,,,,,,,,,,
JGGC,,,,,,,,,,,
JG,,,,,,,,,,,
JFU,,,,,,,,,,,
JFIN,,,,,,,,,,,
JFBR,,,,,,,,,,,
JELD,,,,,,,,,,,
JEF,,,,,,,,,,,
JD,,,,,,,,,,,
JCTCF,,,,,,,,,,,
JCSE,,,,,,,,,,,
JCIC,,,,,,,,,,,
JCI,,,,,,,,,,,
JBT,,,,,,,,,,,
JBSS,,,,,,,,,,,
JBLU,,,,,,,,,,,
JBL,,,,,,,,,,,
JBI,,,,,,,,,,,
JBHT,,,,,,,,,,,
JBGS,,,,,,,,,,,
JAZZ,,,,,,,,,,,
JATT,,,,,,,,,,,
JAQC,,,,,,,,,,,
JANX,,,,,,,,,,,
JAN,,,,,,,,,,,
JAMF,,,,,,,,,,,
JAKK,,,,,,,,,,,
JAGX,,,,,,,,,,,
JACK,,,,,,,,,,,
J,,,,,,,,,,,
IZEA,,,,,,,,,,,
IXHL,,,,,,,,,,,
IXAQ,,,,,,,,,,,
IX,,,,,,,,,,,
IVZ,,,,,,,,,,,
IVVD,,,,,,,,,,,
IVT,,,,,,,,,,,
IVR,,,,,,,,,,,
IVDA,,,,,,,,,,,
IVCP,,,,,,,,,,,
IVCB,,,,,,,,,,,
IVCA,,,,,,,,,,,
IVC,,,,,,,,,,,
IVAC,,,,,,,,,,,
IVA,,,,,,,,,,,
ITW,,,,,,,,,,,
ITUB,,,,,,,,,,,
ITT,,,,,,,,,,,
ITRN,,,,,,,,,,,
ITRM,,,,,,,,,,,
ITRI,,,,,,,,,,,
ITRG,,,,,,,,,,,
ITQ,,,,,,,,,,,
ITP,,,,,,,,,,,
ITOS,,,,,,,,,,,
ITIC,,,,,,,,,,,
ITI,,,,,,,,,,,
ITGR,,,,,,,,,,,
ITCI,,,,,,,,,,,
ITCB,,,,,,,,,,,
ITAQ,,,,,,,,,,,
IT,,,,,,,,,,,
ISUN,,,,,,,,,,,
ISTR,,,,,,,,,,,
ISSC,,,,,,,,,,,
ISRG,,,,,,,,,,,
ISR,,,,,,,,,,,
